,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
27924,0.0,-4.866666666666668,0.75,17.71,70.0,9.982,1021.5
64471,2.716666666666667,-0.0111111111111108,1.0,9.8371,70.0,2.1735,1000.18
30085,31.11111111111111,31.20555555555556,0.41,12.88,170.0,9.982,1016.8
24967,8.733333333333333,8.733333333333333,0.94,2.1252000000000004,233.0,0.9982,1025.87
27905,-1.1111111111111112,-2.75,0.81,4.83,50.0,11.27,1020.8
11489,10.038888888888888,10.038888888888888,0.66,12.7351,200.0,9.982,1007.79
24691,12.611111111111112,12.611111111111112,0.9,4.6690000000000005,158.0,9.982,1020.92
28944,-0.5555555555555556,-4.9833333333333325,0.85,14.49,340.0,9.982,1025.8
11437,3.777777777777776,-0.8222222222222224,0.83,23.0713,194.0,8.1466,1009.14
93394,7.827777777777779,5.638888888888888,0.88,12.380900000000002,342.0,6.5688,1001.05
65334,17.17222222222222,17.17222222222222,0.58,12.2521,19.0,11.2056,1018.18
28581,3.888888888888889,0.4777777777777774,0.85,14.49,150.0,12.075,1003.7
44732,25.455555555555552,25.455555555555552,0.59,4.5724,146.0,10.3523,1011.45
58451,7.222222222222222,7.222222222222222,0.45,4.83,90.0,11.27,1035.6
73382,6.038888888888888,2.727777777777776,0.71,17.259200000000003,309.0,9.982,1011.23
67648,18.75555555555556,18.75555555555556,0.47,10.6099,201.0,11.4471,1007.85
74557,33.91111111111112,32.4,0.25,7.808499999999999,359.0,16.1,1016.32
30105,27.77777777777778,28.63888888888889,0.55,8.05,160.0,9.982,1019.1
26501,8.144444444444442,6.111111111111111,0.71,11.8013,59.0,14.329,1014.88
66158,21.788888888888888,21.788888888888888,0.94,10.5616,223.0,7.2611,1007.8
10513,2.76111111111111,-0.5388888888888883,0.9,12.5097,155.0,5.3452,1012.85
84364,1.8944444444444424,-2.372222222222222,0.67,16.856700000000004,19.0,15.552600000000002,1020.73
51146,10.511111111111113,10.511111111111113,0.84,6.1985,353.0,15.826300000000002,1026.64
69025,11.733333333333333,11.733333333333333,0.93,9.3702,172.0,4.9910000000000005,1022.11
23546,11.405555555555557,11.405555555555557,0.86,3.2361,284.0,15.826300000000002,1013.59
66896,-1.161111111111111,-6.972222222222222,0.59,21.9765,41.0,9.982,1014.75
14608,10.955555555555556,10.955555555555556,0.81,11.125100000000002,318.0,6.9069,1022.89
12962,14.133333333333333,14.133333333333333,0.82,6.3434,303.0,14.9569,1015.77
31154,17.4,17.4,0.94,7.985600000000001,343.0,11.1573,1010.13
63511,-0.905555555555555,-0.905555555555555,0.92,4.7495,207.0,2.4794,1010.78
94208,21.022222222222226,21.022222222222226,0.41,12.0106,352.0,16.1,1015.15
5681,11.205555555555556,11.205555555555556,0.93,14.49,223.0,11.2056,1013.07
94142,17.577777777777776,17.577777777777776,0.57,28.1106,319.0,10.2557,1013.64
55824,2.2222222222222223,-2.094444444444444,0.72,17.71,300.0,16.1,1011.4
74743,21.18333333333333,21.18333333333333,0.56,12.8478,39.0,16.1,1015.63
15719,2.805555555555554,-0.7722222222222226,0.89,14.007,150.0,9.6761,1020.25
83736,12.644444444444442,12.644444444444442,0.93,3.22,350.0,16.1,1016.64
87209,23.86666666666666,23.86666666666666,0.66,11.592,322.0,15.1823,1013.7
68728,17.25,17.25,0.75,4.9910000000000005,152.0,7.6636,1012.73
27981,-2.7777777777777777,-2.7777777777777777,0.96,0.0,0.0,3.059,1007.1
40986,20.877777777777776,20.877777777777776,0.64,9.7405,158.0,10.0464,1009.12
82165,6.205555555555557,5.3,0.94,5.4579,35.0,1.5778,1010.04
63019,1.1666666666666674,1.1666666666666674,0.93,0.6923,280.0,4.2665,1035.52
82484,-7.083333333333333,-10.233333333333334,0.77,6.166300000000001,159.0,15.826300000000002,1037.06
18914,14.622222222222222,14.622222222222222,0.81,4.4114,325.0,15.3111,1016.27
20202,13.833333333333334,13.833333333333334,0.45,12.4614,172.0,9.982,1016.82
56529,30.95555555555556,31.52777777777778,0.44,14.9086,160.0,9.982,1017.31
53488,28.86111111111111,27.41111111111111,0.22,12.8961,300.0,9.982,1012.69
67020,7.799999999999999,4.911111111111113,0.49,17.3719,261.0,11.2056,1019.89
30538,28.88888888888889,29.07222222222222,0.46,11.27,320.0,9.982,1018.0
37465,-1.4444444444444453,-5.41111111111111,0.92,11.511500000000002,54.0,5.506200000000001,1009.43
8803,12.283333333333331,12.283333333333331,0.56,10.787,22.0,9.982,1027.87
27298,26.11111111111111,26.11111111111111,0.39,11.27,10.0,9.982,1022.8
7299,12.105555555555554,12.105555555555554,0.93,3.22,130.0,5.9731000000000005,1017.61
60948,28.77777777777778,28.177777777777777,0.37,13.7011,180.0,9.982,1021.3
40246,0.0611111111111108,-2.2500000000000004,0.92,6.8264000000000005,239.0,4.524100000000001,1012.66
94910,8.18888888888889,6.644444444444445,0.77,9.160900000000002,155.0,10.5294,1018.77
27248,23.47222222222222,23.47222222222222,0.59,1.7066,31.0,9.982,1017.17
43617,14.705555555555556,14.705555555555556,0.84,10.787,319.0,9.982,1012.56
84490,11.85,11.85,0.57,31.234,343.0,10.577700000000002,1012.98
33374,12.77777777777778,12.77777777777778,0.72,11.27,160.0,6.118,1014.9
78833,17.17777777777778,17.17777777777778,0.86,7.5348,0.0,15.3111,1013.86
81236,-1.2555555555555564,-1.2555555555555564,0.92,3.22,60.0,7.084000000000001,1024.31
7410,12.683333333333332,12.683333333333332,0.73,0.0,0.0,11.2056,1027.91
24984,6.688888888888888,6.688888888888888,0.93,3.3488,328.0,1.4651,1023.4
17007,22.77777777777778,22.77777777777778,0.32,8.420300000000001,218.0,9.982,1022.98
89334,0.8222222222222205,-2.816666666666667,0.88,12.1555,169.0,4.8622000000000005,1020.55
26343,20.0,20.0,0.61,9.66,100.0,11.27,1018.3
44092,5.566666666666668,3.1722222222222225,0.82,10.8997,340.0,15.826300000000002,1018.34
22064,15.583333333333334,15.583333333333334,0.64,13.9265,317.0,10.3523,1012.48
74870,26.13888888888889,26.13888888888889,0.3,10.6743,263.0,15.552600000000002,1016.83
3782,26.17777777777778,26.17777777777778,0.42,13.7333,351.0,10.3523,1021.15
71742,6.027777777777779,3.4777777777777765,0.79,12.2199,171.0,9.982,1021.45
56621,16.06111111111111,16.06111111111111,0.67,16.744000000000003,7.0,15.3111,1020.85
95827,21.922222222222217,21.922222222222217,0.66,3.22,340.0,16.1,1018.05
6990,4.849999999999998,2.0944444444444463,0.94,11.9784,147.0,5.2647,1021.32
12114,-2.216666666666666,-2.216666666666666,0.81,4.6690000000000005,248.0,10.0464,1022.32
19095,7.216666666666669,4.794444444444446,0.73,13.0249,52.0,11.2056,1014.46
29511,12.22222222222222,12.22222222222222,0.72,22.540000000000003,160.0,9.982,1006.3
92698,23.95555555555556,23.95555555555556,0.54,19.3683,11.0,9.982,1016.54
19549,8.955555555555556,8.955555555555556,0.85,4.2987,17.0,7.808499999999999,1007.17
58602,11.11111111111111,11.11111111111111,0.86,9.66,100.0,11.27,1013.5
59819,18.28888888888889,18.28888888888889,0.69,35.387800000000006,161.0,11.27,997.45
42288,5.58888888888889,4.355555555555558,0.96,6.1824,207.0,7.905100000000001,1014.33
67845,18.14444444444444,18.14444444444444,0.7,6.3756,331.0,15.826300000000002,1017.23
9275,23.55555555555556,23.55555555555556,0.29,12.9927,317.0,10.3523,1021.22
79903,27.016666666666666,27.75,0.55,15.375500000000002,120.0,16.0517,1017.7
46264,4.866666666666665,2.4555555555555566,0.87,10.304000000000002,138.0,7.760200000000001,1009.09
85029,17.227777777777774,17.227777777777774,0.84,20.2216,82.0,15.826300000000002,1010.27
37609,-0.1555555555555562,-3.677777777777779,0.89,10.7709,227.0,14.9569,1010.24
57623,12.227777777777776,12.227777777777776,0.65,22.652700000000003,299.0,15.3111,1014.13
9677,17.849999999999998,17.849999999999998,0.77,6.0697,154.0,14.9569,1012.74
41677,17.61111111111111,17.61111111111111,0.53,12.4775,138.0,9.982,1016.23
35523,12.033333333333331,12.033333333333331,0.89,3.0751,146.0,14.9086,1024.44
59843,12.82222222222222,12.82222222222222,0.55,3.2683,350.0,11.27,1015.16
56584,27.61666666666666,27.344444444444445,0.4,14.2485,357.0,9.982,1012.79
37281,12.616666666666667,12.616666666666667,0.89,27.2734,261.0,7.2772,1002.8
72207,-4.949999999999999,-9.07222222222222,0.57,9.5634,341.0,0.0,0.0
26916,20.0,20.0,0.44,0.0,0.0,9.982,1019.6
56134,6.65,3.572222222222222,0.76,16.6635,310.0,15.150100000000002,1018.11
92677,22.577777777777776,22.577777777777776,0.72,13.9748,10.0,9.982,1012.66
9035,12.883333333333333,12.883333333333333,0.38,9.8049,4.0,10.3523,1021.53
70510,13.722222222222223,13.722222222222223,0.93,6.0536,171.0,15.456,1014.91
16151,12.244444444444444,12.244444444444444,0.83,3.1878,255.0,9.9015,1023.03
61013,5.422222222222221,3.355555555555555,0.96,9.177,123.0,14.9569,1018.85
8249,24.95,24.95,0.42,20.463100000000004,90.0,10.3523,1013.75
27393,27.22222222222222,26.872222222222224,0.37,4.83,260.0,9.982,1017.1
96437,19.561111111111103,19.561111111111103,0.75,3.719100000000001,12.0,14.9569,1015.28
66166,15.488888888888887,15.488888888888887,0.96,14.586600000000002,261.0,15.8746,1010.91
67087,1.0666666666666675,-2.555555555555556,0.76,12.3165,328.0,9.982,1023.88
92776,23.86111111111111,23.86111111111111,0.45,3.4454,180.0,16.1,1010.8
59845,13.75,13.75,0.55,2.1574000000000004,276.0,11.27,1014.7
85030,17.255555555555556,17.255555555555556,0.79,14.586600000000002,35.0,14.9569,1008.31
82126,5.677777777777777,5.677777777777777,0.97,3.2683,19.0,2.9785000000000004,1015.14
72277,7.605555555555554,6.283333333333335,0.91,7.695800000000001,1.0,3.751300000000001,1017.94
65259,15.533333333333337,15.533333333333337,0.92,3.22,320.0,15.826300000000002,1018.83
51065,8.91111111111111,7.211111111111109,0.71,10.7709,128.0,9.982,1023.13
13532,24.188888888888894,24.188888888888894,0.44,9.032100000000002,316.0,10.3523,1012.65
77187,-0.2999999999999995,-3.677777777777779,0.93,10.0786,70.0,2.737,1022.93
51541,10.088888888888889,10.088888888888889,0.87,11.8979,121.0,5.6833,1022.3
72734,8.916666666666664,7.377777777777778,0.88,9.8532,40.0,9.982,1020.34
80672,4.905555555555555,4.905555555555555,0.87,3.5098000000000003,167.0,6.810300000000001,1033.59
45091,25.99444444444445,25.99444444444445,0.44,4.3631,158.0,9.982,1011.02
70817,18.72222222222222,18.72222222222222,0.49,8.355900000000002,352.0,10.577700000000002,1018.17
78669,13.838888888888889,13.838888888888889,0.9,3.22,320.0,15.826300000000002,1026.84
81884,1.6888888888888884,-2.616666666666667,0.82,16.8084,199.0,16.1,1026.73
95321,10.56111111111111,10.56111111111111,0.94,2.8497000000000003,199.0,4.83,1013.92
74633,23.15555555555556,23.15555555555556,0.43,10.6099,302.0,15.552600000000002,1011.23
2755,-2.9444444444444446,-6.877777777777776,0.79,10.2396,319.0,4.0572,1023.55
40489,11.083333333333336,11.083333333333336,0.73,13.846,245.0,14.9569,1020.17
40718,7.799999999999999,6.094444444444444,0.52,9.5956,273.0,9.982,1022.86
15403,3.888888888888889,1.6277777777777775,0.82,8.8389,279.0,11.27,1007.28
37491,-0.5777777777777773,-4.972222222222222,0.93,14.296800000000005,69.0,5.9731000000000005,1007.59
92497,21.550000000000004,21.550000000000004,0.84,10.2396,120.0,15.826300000000002,1012.54
87066,15.0,15.0,0.87,9.5473,71.0,8.05,0.0
48336,15.52777777777778,15.52777777777778,0.87,3.22,340.0,15.826300000000002,1014.81
81617,7.083333333333333,7.083333333333333,0.87,3.1556,278.0,6.118,1019.51
19513,-5.088888888888889,-5.088888888888889,0.86,1.7710000000000004,136.0,6.0697,1042.25
27166,21.52777777777778,21.52777777777778,0.8,3.3327,317.0,10.2879,1015.1
95701,12.266666666666666,12.266666666666666,0.5,9.338,253.0,10.2557,1019.0
6651,5.050000000000002,2.5444444444444434,0.78,10.9319,202.0,14.168000000000005,1014.48
96239,9.966666666666663,9.966666666666663,0.84,3.3649,230.0,15.1823,1027.37
88705,17.200000000000003,17.200000000000003,0.91,0.0,0.0,7.905100000000001,1016.32
26715,3.888888888888889,3.888888888888889,0.96,3.22,10.0,15.134000000000002,1020.5
65154,27.2,26.927777777777777,0.38,14.2646,301.0,9.982,1015.35
31571,8.88888888888889,6.627777777777777,0.54,14.49,180.0,9.982,1023.3
38812,18.84444444444445,18.84444444444445,0.97,3.22,290.0,6.295100000000001,1011.69
54543,7.894444444444446,5.944444444444446,0.88,10.996300000000002,183.0,11.2056,1017.17
46934,11.155555555555557,11.155555555555557,0.71,10.9641,158.0,9.982,1027.26
75613,17.511111111111113,17.511111111111113,0.51,12.5741,209.0,10.2718,1004.63
83981,22.127777777777776,22.127777777777776,0.77,7.0357,335.0,10.2235,1014.85
50394,11.02777777777778,11.02777777777778,0.86,7.969500000000001,310.0,11.27,1022.84
8554,18.827777777777776,18.827777777777776,0.73,9.2253,325.0,11.2056,1011.75
59960,11.994444444444447,11.994444444444447,0.73,15.0535,329.0,11.2056,1013.78
10752,-4.933333333333333,-4.933333333333333,0.88,3.2361,142.0,3.9606,1038.93
54235,2.1222222222222222,-3.838888888888889,0.87,31.652600000000003,150.0,10.8836,1014.02
81440,7.85,5.883333333333336,0.53,11.0607,169.0,6.1985,1013.33
84656,7.288888888888888,2.972222222222223,0.54,31.1213,20.0,9.982,1030.38
88650,20.95,20.95,0.79,8.420300000000001,171.0,16.1,1014.03
34446,15.0,15.0,0.78,8.05,0.0,9.982,1016.0
34556,23.78333333333333,23.78333333333333,0.48,12.5741,108.0,9.982,1012.83
38606,-1.183333333333333,-4.633333333333334,0.89,9.7244,61.0,2.0125,1011.88
25898,9.322222222222225,7.811111111111113,0.9,10.1591,322.0,9.9015,1019.53
9877,35.97777777777778,36.05555555555556,0.3,15.3594,222.0,9.982,1015.31
60820,15.416666666666666,15.416666666666666,0.87,6.6493,319.0,15.8746,1009.88
56835,18.33333333333333,18.33333333333333,0.92,6.166300000000001,330.0,14.9086,1016.34
62433,20.78888888888889,20.78888888888889,0.82,12.0911,359.0,7.8729,1020.88
9410,6.305555555555556,5.477777777777778,0.75,5.2647,327.0,14.9569,1018.66
41457,22.61666666666666,22.61666666666666,0.54,3.3327,182.0,9.982,1010.06
78789,18.89444444444445,18.89444444444445,0.89,5.7155000000000005,205.0,16.1,1015.54
80824,2.805555555555554,-0.0055555555555564,1.0,10.2718,142.0,0.1449,1033.51
14932,13.855555555555554,13.855555555555554,0.9,6.8747,329.0,8.2593,1017.33
42374,12.66111111111111,12.66111111111111,1.0,13.9265,109.0,11.125100000000002,989.35
90082,11.922222222222224,11.922222222222224,0.82,16.4864,113.0,8.420300000000001,1022.9
68891,13.93888888888889,13.93888888888889,0.72,21.557900000000004,320.0,16.1,1012.67
13806,17.066666666666666,17.066666666666666,0.87,9.0643,46.0,7.905100000000001,1015.7
1145,22.861111111111114,22.861111111111114,0.62,9.9981,226.0,11.4471,1008.64
61258,26.088888888888885,26.088888888888885,0.34,10.6904,141.0,9.982,1016.31
2407,3.822222222222224,0.5555555555555556,0.93,13.5884,162.0,1.8998,1000.44
47075,0.0500000000000019,-4.761111111111111,0.84,17.404100000000003,1.0,3.8962,1025.87
44347,14.961111111111112,14.961111111111112,0.62,7.889000000000001,213.0,9.982,1011.89
57416,23.855555555555554,23.855555555555554,0.69,5.828200000000001,271.0,9.982,1012.62
35022,11.11111111111111,11.11111111111111,0.8,12.88,340.0,9.982,1022.9
837,17.711111111111112,17.711111111111112,0.97,12.2199,129.0,11.2056,1010.09
4834,30.07222222222222,33.48333333333333,0.62,9.6761,160.0,9.982,1017.26
70058,10.999999999999998,10.999999999999998,0.79,3.1717,27.0,15.552600000000002,1017.84
612,13.961111111111112,13.961111111111112,0.63,23.972900000000003,160.0,11.2056,1011.92
64851,4.61111111111111,2.272222222222224,0.95,9.7244,187.0,8.1305,1011.76
80608,2.822222222222221,2.822222222222221,0.96,4.2665,138.0,7.3255,1028.06
94110,23.79444444444444,23.79444444444444,0.48,20.5436,241.0,16.1,1012.07
54139,-2.794444444444445,-6.811111111111113,0.86,10.6421,306.0,4.347,1014.18
12430,21.64444444444444,21.64444444444444,0.53,6.4561,167.0,15.826300000000002,1013.54
32307,9.444444444444445,7.766666666666664,0.86,11.27,30.0,16.1,1013.0
82679,18.22222222222222,18.22222222222222,0.83,6.1985,260.0,15.552600000000002,1017.03
22387,30.944444444444443,31.100000000000005,0.42,7.567000000000001,56.0,9.982,1016.02
81413,-2.261111111111111,-2.261111111111111,0.96,4.6207,172.0,2.6887,1027.38
73335,12.844444444444443,12.844444444444443,0.76,13.9587,160.0,15.826300000000002,1003.05
31797,6.666666666666667,4.422222222222223,0.65,11.27,230.0,16.1,1004.8
86350,11.6,11.6,0.84,13.2664,111.0,15.150100000000002,1015.49
2319,1.1388888888888873,-2.127777777777777,0.59,10.787,6.0,11.27,1022.75
36771,-8.75,-14.933333333333334,0.92,14.023100000000005,80.0,4.9427,1003.49
78157,22.1,22.1,0.54,20.2538,150.0,16.1,1019.96
26591,17.655555555555555,17.655555555555555,0.47,13.0893,61.0,15.150100000000002,1020.55
85582,4.994444444444445,4.994444444444445,0.96,3.381,313.0,14.731500000000002,1028.75
8240,17.355555555555558,17.355555555555558,0.72,9.9498,78.0,9.982,1015.54
81548,6.577777777777779,4.41111111111111,0.96,10.7548,285.0,4.9910000000000005,1012.49
51006,3.5999999999999983,1.1277777777777784,0.91,9.4668,126.0,4.3309,1019.35
31967,13.333333333333334,13.333333333333334,0.69,28.98,170.0,16.1,1005.5
8775,21.20555555555556,21.20555555555556,0.41,9.6117,300.0,11.2056,1027.4
26458,12.22222222222222,12.22222222222222,0.66,1.61,250.0,11.27,1009.0
3135,-1.0166666666666655,-5.905555555555555,0.74,16.3576,319.0,11.2056,1022.34
81370,3.827777777777778,0.7888888888888899,0.62,12.3165,272.0,9.4024,1033.61
17134,7.177777777777779,7.177777777777779,0.8,1.61,310.0,9.982,1027.6
25192,17.938888888888894,17.938888888888894,0.55,4.7012,84.0,9.982,1018.96
48647,15.244444444444444,15.244444444444444,0.59,15.278900000000002,319.0,15.3111,1021.6
7878,-5.994444444444444,-8.3,0.88,4.8783,335.0,9.9015,1025.05
96176,17.25,17.25,0.56,9.160900000000002,14.0,15.552600000000002,1022.06
83579,22.15555555555555,22.15555555555555,0.41,11.3988,315.0,10.577700000000002,1012.98
21108,0.0444444444444434,-5.961111111111112,0.83,26.0981,160.0,10.980200000000002,1018.37
3092,-3.7722222222222217,-8.916666666666666,0.92,14.3934,139.0,4.8461,1020.21
36261,19.98333333333333,19.98333333333333,0.78,4.6368,160.0,9.982,1015.33
66857,2.727777777777776,-0.5111111111111121,0.67,12.1555,31.0,11.27,1017.74
49237,2.944444444444443,-1.6166666666666667,0.95,20.8173,10.0,8.4686,1027.92
85219,10.633333333333333,10.633333333333333,0.87,5.1037,43.0,14.9569,1017.34
83839,22.22222222222222,22.22222222222222,0.67,11.0446,11.0,9.982,1020.73
38645,-0.0944444444444453,-0.0944444444444453,0.92,3.5259,174.0,4.1216,1009.5
78699,6.205555555555557,6.205555555555557,1.0,3.22,160.0,2.737,1029.89
21199,17.805555555555557,17.805555555555557,0.97,7.695800000000001,26.0,8.05,1018.79
51974,30.88333333333334,30.544444444444448,0.38,20.4148,287.0,10.3523,1012.71
78096,5.744444444444446,5.744444444444446,0.96,3.0751,40.0,11.7047,1021.09
16040,8.866666666666667,4.716666666666668,0.67,35.8708,299.0,11.27,1013.67
61893,18.79444444444444,18.79444444444444,0.61,4.7495,190.0,9.982,1015.0
31062,15.0,15.0,0.93,0.0,0.0,4.9910000000000005,1008.4
74281,18.8,18.8,0.9,3.22,110.0,9.8049,1010.3
13890,12.266666666666666,12.266666666666666,0.74,12.6707,161.0,11.2056,1005.08
27602,15.172222222222224,15.172222222222224,0.89,7.6636,327.0,14.7798,1021.26
94530,3.65,1.277777777777776,0.89,9.0965,164.0,9.7244,1019.28
64232,0.9277777777777788,-3.577777777777778,0.85,16.888900000000003,330.0,11.2056,1007.8
73783,16.044444444444444,16.044444444444444,0.78,20.3343,300.0,16.1,1015.75
72645,-1.2333333333333327,-4.994444444444444,0.78,10.8675,110.0,15.697500000000002,1023.58
34060,11.788888888888888,11.788888888888888,0.93,9.5151,82.0,2.1252000000000004,1020.33
30121,21.666666666666668,21.666666666666668,0.84,0.0,0.0,16.1,1018.1
28350,3.888888888888889,1.427777777777778,0.89,9.66,160.0,8.05,1005.5
2634,2.127777777777777,2.127777777777777,0.92,3.2361,99.0,5.892600000000001,1012.02
90802,-0.0499999999999999,-5.822222222222223,0.6,23.9407,18.0,10.3523,1019.35
59626,6.111111111111111,4.083333333333334,1.0,9.5956,140.0,2.7853000000000003,1023.61
48818,19.716666666666665,19.716666666666665,0.83,10.432800000000002,62.0,15.005200000000002,1012.45
13395,15.75,15.75,0.81,6.1824,206.0,15.826300000000002,1014.27
40022,28.83333333333333,29.89444444444445,0.54,17.2109,16.0,11.3988,1014.01
21050,-6.022222222222222,-10.744444444444444,0.88,10.835300000000002,119.0,5.957000000000001,1030.21
91343,15.91111111111111,15.91111111111111,0.82,5.763800000000001,334.0,15.552600000000002,1017.76
89257,-0.9333333333333332,-4.277777777777778,0.95,9.5151,179.0,4.588500000000001,1019.87
58458,2.411111111111113,2.411111111111113,0.65,1.6261,53.0,9.982,1036.08
45202,22.85,22.85,0.72,8.790600000000001,128.0,11.2056,1015.82
61644,20.11666666666666,20.11666666666666,0.35,10.7548,148.0,9.982,1019.48
64018,8.872222222222222,6.322222222222224,0.83,16.744000000000003,160.0,11.4471,1018.59
9220,6.688888888888888,5.52777777777778,0.89,6.5205,30.0,14.9086,1022.1
15014,27.96111111111111,28.244444444444447,0.48,11.237800000000002,51.0,10.0464,1012.52
61571,16.06666666666667,16.06666666666667,0.45,9.4185,107.0,10.3523,1026.24
67036,4.316666666666668,1.9555555555555573,0.99,9.5795,129.0,4.6368,1006.16
94242,12.155555555555557,12.155555555555557,0.67,3.2039,1.0,16.1,1017.92
79738,37.083333333333336,37.083333333333336,0.27,12.2038,12.0,16.1,1013.34
68316,9.22222222222222,7.716666666666667,0.92,9.9981,46.0,4.7656,1005.34
94279,10.716666666666663,10.716666666666663,0.72,1.8676,283.0,0.0,1022.27
86075,10.077777777777778,10.077777777777778,0.7,7.679699999999999,21.0,6.0697,1022.21
924,28.838888888888885,29.61111111111111,0.51,9.66,177.0,9.982,0.0
31315,17.77777777777778,17.77777777777778,0.78,8.05,200.0,9.982,1010.4
65794,23.66111111111111,23.66111111111111,0.74,12.3487,121.0,11.27,1008.62
43336,18.86111111111111,18.86111111111111,0.93,5.119800000000001,240.0,10.980200000000002,1012.93
79298,8.08888888888889,7.316666666666667,0.61,5.892600000000001,128.0,15.552600000000002,1016.13
92605,20.316666666666663,20.316666666666663,0.76,9.2897,272.0,9.982,1008.68
15209,20.72222222222222,20.72222222222222,0.47,5.9731000000000005,230.0,15.826300000000002,1013.56
37526,7.094444444444446,5.611111111111112,0.86,7.969500000000001,160.0,8.05,1003.18
60280,18.927777777777774,18.927777777777774,0.54,7.3738,344.0,10.3523,1020.84
84719,-1.2722222222222217,-1.2722222222222217,0.88,0.0,0.0,6.1985,1031.3
38793,27.73333333333333,30.300000000000004,0.71,7.921200000000001,353.0,11.2056,1015.8
20545,2.438888888888889,-1.183333333333333,0.74,13.8138,109.0,13.9748,1021.8
30707,19.63888888888889,19.63888888888889,0.55,11.5437,192.0,11.4471,1017.39
18708,25.0,25.0,0.36,9.7083,321.0,9.982,1022.16
33873,6.111111111111111,2.9777777777777774,0.79,16.1,0.0,11.27,1017.8
15427,5.044444444444443,2.7500000000000018,0.76,9.9015,256.0,11.125100000000002,1001.06
49750,13.872222222222222,13.872222222222222,0.66,10.5938,341.0,14.9569,1017.65
74369,22.3,22.3,0.8,0.483,340.0,10.3523,1009.14
51901,28.96111111111111,28.033333333333328,0.33,9.5151,209.0,9.982,1014.26
94834,6.005555555555556,3.199999999999999,0.8,13.7494,186.0,8.8872,1018.98
78776,22.577777777777776,22.577777777777776,0.6,11.914,62.0,15.1823,1014.05
94289,6.961111111111112,6.0555555555555545,0.85,5.796,195.0,0.0,1020.21
87956,8.116666666666667,6.427777777777778,0.51,9.8371,49.0,15.1823,1023.76
92777,21.427777777777774,21.427777777777774,0.53,3.912300000000001,48.0,15.552600000000002,1011.11
14744,21.33888888888889,21.33888888888889,0.53,10.835300000000002,152.0,15.826300000000002,1014.63
61330,19.838888888888885,19.838888888888885,0.45,7.357700000000001,358.0,9.982,1024.86
46587,-2.755555555555556,-2.755555555555556,0.88,2.9141000000000004,204.0,7.840700000000001,1030.66
12313,2.2499999999999982,0.5944444444444446,0.9,5.957000000000001,211.0,5.313,1024.29
20600,1.1333333333333329,-1.8555555555555556,0.92,9.6439,168.0,0.7889,1024.4
63635,0.8999999999999986,-1.977777777777777,0.92,9.0804,263.0,3.3971,1012.04
46971,3.177777777777777,1.683333333333334,1.0,5.892600000000001,183.0,3.4293,1025.13
86668,4.8055555555555545,3.122222222222221,0.88,7.2772,30.0,9.4024,1024.85
11062,8.28888888888889,8.28888888888889,0.96,3.059,172.0,0.7889,1009.0
30878,32.016666666666666,30.922222222222217,0.31,16.8084,342.0,10.3684,1016.73
14356,2.0111111111111097,2.0111111111111097,0.77,3.9928,109.0,11.6886,1021.75
9754,23.883333333333333,23.883333333333333,0.62,12.654600000000002,41.0,9.982,1012.92
42286,8.394444444444444,8.394444444444444,0.95,3.1234,223.0,6.295100000000001,1022.49
21907,22.70555555555556,22.70555555555556,0.42,20.6885,319.0,9.982,1012.25
7363,13.988888888888887,13.988888888888887,0.76,5.7477,96.0,9.982,1021.48
66355,13.916666666666664,13.916666666666664,0.93,7.486500000000001,208.0,10.980200000000002,1012.7
51309,7.533333333333335,4.583333333333333,0.66,17.3558,60.0,15.826300000000002,1029.51
37451,0.0,-4.16111111111111,0.85,13.7816,319.0,6.9874,1009.9
40405,13.872222222222222,13.872222222222222,0.41,6.8264000000000005,352.0,10.3523,1028.92
2234,-2.805555555555556,-6.811111111111113,0.96,10.6099,151.0,0.1932,1009.81
80872,0.1055555555555542,-2.677777777777778,1.0,8.2432,19.0,0.1449,1031.2
48178,29.93333333333333,30.40555555555556,0.46,19.9801,181.0,9.982,1013.47
34406,27.22222222222222,26.53333333333333,0.29,11.8496,75.0,9.982,1020.01
57521,32.794444444444444,31.66111111111111,0.29,8.4686,151.0,10.3523,1013.03
9485,4.33888888888889,2.6055555555555543,0.71,7.1806,298.0,14.9569,1020.78
2318,1.1388888888888873,-2.2277777777777787,0.64,11.1895,338.0,11.27,1022.76
59327,6.177777777777776,3.405555555555557,0.78,13.7655,2.0,15.826300000000002,1032.16
14817,17.77777777777778,17.77777777777778,0.46,7.5992,329.0,11.2056,1010.29
43429,18.79444444444444,18.79444444444444,0.48,9.0804,339.0,11.27,1021.19
17513,17.1,17.1,0.73,9.8532,289.0,11.0285,1013.84
27550,25.0,25.0,0.54,6.44,160.0,16.1,1013.0
60365,3.8555555555555534,1.8000000000000012,1.0,8.017800000000001,203.0,1.3685,1012.03
15445,6.133333333333333,1.9944444444444465,0.55,24.9711,280.0,11.27,1012.18
27904,-0.0499999999999999,-3.73888888888889,0.77,11.5437,38.0,9.6117,1020.54
16925,10.072222222222225,10.072222222222225,0.85,10.6582,295.0,14.9569,1021.61
56422,19.27777777777778,19.27777777777778,0.69,16.6313,329.0,15.826300000000002,1014.66
75033,27.84444444444445,27.722222222222225,0.43,17.1787,209.0,16.1,1012.63
