,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
13600,27.011111111111116,26.51666666666667,0.32,20.9783,340.0,9.982,1004.5
45017,34.044444444444444,33.349999999999994,0.3,20.6402,150.0,10.3523,1013.55
56830,23.166666666666668,23.166666666666668,0.67,10.6582,9.0,15.826300000000002,1015.75
53459,23.84444444444445,23.84444444444445,0.28,22.137500000000003,328.0,10.3523,1013.97
50374,9.833333333333336,9.244444444444444,0.67,6.1824,61.0,15.3594,1020.45
66784,13.93888888888889,13.93888888888889,0.55,9.2414,178.0,11.3988,1008.12
43633,10.533333333333337,10.533333333333337,0.86,10.5455,310.0,14.9086,1015.15
7986,16.12777777777778,16.12777777777778,0.62,4.7334000000000005,71.0,9.982,1015.7
29894,-3.888888888888889,-7.838888888888889,0.78,9.66,230.0,3.059,1021.1
46216,1.2722222222222217,-1.6611111111111103,0.73,9.5473,62.0,9.982,1012.35
57811,4.966666666666665,2.950000000000001,0.36,8.629600000000002,57.0,10.3684,1019.89
43952,8.805555555555555,4.866666666666665,0.56,32.3771,310.0,10.3523,1012.25
17774,17.233333333333334,17.233333333333334,0.58,20.3182,197.0,11.3988,1003.84
26035,12.872222222222224,12.872222222222224,0.82,6.230700000000001,245.0,11.2056,1019.07
86866,15.2,15.2,0.98,1.4812,205.0,8.1305,1013.69
82639,18.98333333333333,18.98333333333333,0.89,9.4346,326.0,9.982,1015.79
90238,7.433333333333334,5.677777777777777,0.92,9.499,167.0,8.420300000000001,1012.04
78880,22.194444444444443,22.194444444444443,0.68,7.969500000000001,300.0,10.2557,1015.84
70678,12.82777777777778,12.82777777777778,0.89,3.2683,264.0,16.1,1006.27
84372,12.8,12.8,0.41,4.652900000000001,24.0,15.1823,1018.9
14131,9.22222222222222,9.22222222222222,0.75,3.3971,27.0,10.3523,992.37
82031,6.527777777777778,6.527777777777778,0.94,3.381,38.0,1.932,1015.33
58908,17.938888888888894,17.938888888888894,0.6,20.3343,10.0,11.109000000000002,1016.86
55943,0.0,-5.977777777777779,0.72,25.76,10.0,16.1,1017.3
29952,18.88888888888889,18.88888888888889,0.97,3.22,60.0,8.05,1016.3
87301,22.661111111111115,22.661111111111115,0.37,7.760200000000001,82.0,16.1,1010.22
86366,13.91111111111111,13.91111111111111,0.78,30.9442,140.0,9.9015,1014.83
32978,5.555555555555555,2.5277777777777763,0.93,14.49,290.0,8.05,1008.4
15095,19.21111111111111,19.21111111111111,0.77,5.763800000000001,206.0,15.456,1002.21
11507,7.799999999999999,3.072222222222223,0.7,39.5738,309.0,11.27,1019.56
83077,29.00555555555555,28.211111111111112,0.35,12.799500000000002,49.0,16.1,1024.64
75417,11.222222222222223,11.222222222222223,0.54,42.5201,269.0,9.982,1009.55
36684,-2.872222222222223,-8.11111111111111,0.99,15.8746,329.0,3.0429,1015.63
18990,17.272222222222226,17.272222222222226,0.93,10.835300000000002,253.0,10.0464,1007.93
69916,10.92222222222222,10.92222222222222,0.89,10.7548,0.0,11.8013,1016.54
9827,27.90555555555556,28.000000000000004,0.46,12.3487,174.0,10.8836,1008.71
48287,17.194444444444443,17.194444444444443,0.86,6.44,110.0,14.9569,1014.12
72583,4.9833333333333325,4.9833333333333325,0.94,0.4025,328.0,1.0787000000000002,1024.15
48590,31.022222222222226,31.605555555555554,0.44,12.4453,271.0,10.3523,1015.26
81989,2.688888888888891,-2.194444444444444,0.77,22.862,150.0,16.0517,1016.97
22555,17.41111111111111,17.41111111111111,0.91,10.1108,61.0,11.125100000000002,1008.4
57993,11.11111111111111,11.11111111111111,0.8,22.540000000000003,320.0,9.982,1020.4
14213,-2.144444444444444,-3.994444444444445,0.95,4.9910000000000005,307.0,9.8049,1007.73
11603,7.733333333333334,6.35,0.72,8.033900000000001,306.0,9.8049,1006.0
84756,21.03888888888889,21.03888888888889,0.41,22.1214,222.0,10.2557,1010.06
82350,4.977777777777778,-0.3944444444444449,0.82,35.3717,150.0,9.982,984.32
60247,10.816666666666666,10.816666666666666,0.82,12.6063,140.0,9.8371,1021.72
6921,10.877777777777776,10.877777777777776,0.81,20.3021,139.0,9.8693,1001.81
5751,0.0999999999999998,-4.033333333333335,0.82,13.7494,23.0,7.631400000000001,1008.91
88611,12.888888888888893,12.888888888888893,0.96,8.05,120.0,0.8855000000000002,1012.81
84770,12.82222222222222,12.82222222222222,0.9,9.2575,338.0,15.826300000000002,1018.94
79782,27.70555555555556,28.08333333333333,0.49,10.577700000000002,148.0,16.1,1008.4
67216,14.788888888888888,14.788888888888888,0.73,7.856800000000001,291.0,11.2056,1001.43
82534,14.383333333333333,14.383333333333333,0.93,3.22,330.0,16.1,1020.81
93818,8.961111111111112,7.483333333333332,0.99,9.5956,11.0,6.5688,1014.65
44909,12.7,12.7,0.92,2.0608,67.0,14.168000000000005,1019.88
29003,6.111111111111111,1.888888888888888,0.76,25.76,270.0,11.27,1014.4
82982,25.083333333333336,25.083333333333336,0.36,12.558,311.0,15.552600000000002,1011.94
734,31.98333333333333,31.411111111111115,0.35,7.1645,168.0,10.3523,1009.69
16182,10.044444444444444,10.044444444444444,0.83,14.329,300.0,5.0393,1017.04
9607,18.82222222222222,18.82222222222222,0.79,16.985500000000002,280.0,11.2056,1009.12
61313,25.60555555555556,25.60555555555556,0.52,11.4471,311.0,11.4471,1016.44
21174,-2.377777777777778,-5.955555555555555,1.0,9.3702,100.0,0.161,1029.36
43691,14.6,14.6,0.52,22.4273,299.0,11.4471,1017.14
47322,-3.9166666666666665,-3.9166666666666665,0.92,1.5939,335.0,3.0107000000000004,1028.41
12916,21.57222222222222,21.57222222222222,0.62,14.2163,348.0,15.8746,1014.03
14727,27.28888888888889,26.916666666666668,0.37,9.9498,123.0,9.982,1016.03
18324,26.116666666666667,26.116666666666667,0.36,7.3899,284.0,9.982,1013.25
13431,24.899999999999995,24.899999999999995,0.43,11.4471,291.0,11.27,1014.01
64539,-4.372222222222224,-7.155555555555555,0.96,6.279,150.0,0.161,1020.19
6258,17.933333333333334,17.933333333333334,0.49,12.4131,318.0,11.2056,1019.52
23819,22.84444444444445,22.84444444444445,0.57,16.9533,280.0,11.27,1013.84
58443,-1.4944444444444451,-3.7722222222222217,0.71,6.118,341.0,15.150100000000002,1031.53
53751,37.61111111111112,36.59444444444445,0.22,9.7566,252.0,9.982,1010.11
46786,4.8055555555555545,2.272222222222224,0.99,10.8031,106.0,5.9409,1018.81
82064,-2.75,-6.505555555555556,0.92,9.7405,160.0,0.9821,0.0
77061,3.205555555555557,3.205555555555557,0.96,3.22,200.0,4.0733,1026.6
20153,14.000000000000002,14.000000000000002,0.39,11.0768,170.0,9.982,1026.98
33356,5.0,5.0,0.93,3.22,100.0,6.118,1019.5
85647,11.077777777777776,11.077777777777776,0.63,4.7495,267.0,15.150100000000002,1013.01
34812,21.11111111111111,21.11111111111111,0.38,17.71,30.0,9.982,1026.0
87012,16.12777777777778,16.12777777777778,0.87,9.3058,131.0,9.982,1021.2
34791,25.0,25.0,0.39,22.540000000000003,30.0,9.982,1019.1
68140,1.288888888888889,1.288888888888889,0.92,3.1395,345.0,1.8676,1028.9
12920,23.73333333333333,23.73333333333333,0.55,16.067800000000002,329.0,9.982,1014.27
1534,1.3444444444444454,1.3444444444444454,1.0,1.7066,245.0,0.161,1029.58
29309,-6.111111111111111,-6.111111111111111,0.92,4.83,110.0,4.025,1032.0
63040,1.9277777777777767,1.9277777777777767,0.87,3.1073,194.0,3.5420000000000007,1038.63
26444,11.144444444444446,11.144444444444446,0.57,14.0714,203.0,10.3684,1009.43
9362,5.966666666666668,2.4277777777777763,0.61,18.9175,24.0,14.9569,1012.56
49075,13.922222222222224,13.922222222222224,0.72,13.5401,161.0,11.3988,1020.6
61000,17.82222222222222,17.82222222222222,0.37,13.685,350.0,9.982,1021.81
20260,-0.3611111111111103,-2.438888888888889,0.88,6.0536,138.0,14.9569,1024.82
93529,9.005555555555556,9.005555555555556,0.96,3.5098000000000003,74.0,9.7083,1017.06
89309,0.0666666666666652,-3.5388888888888896,0.9,11.3022,162.0,5.8604,1020.43
31634,5.0,0.4555555555555557,0.82,25.76,270.0,15.134000000000002,1019.6
78526,15.1,15.1,0.95,6.6493,271.0,8.420300000000001,1010.12
3876,30.0,29.077777777777783,0.34,12.7351,299.0,9.982,0.0
71314,19.78888888888889,19.78888888888889,0.58,12.7351,160.0,16.1,1012.21
10227,19.361111111111107,19.361111111111107,0.78,3.1234,27.0,15.826300000000002,1008.35
83966,28.005555555555556,28.4,0.49,7.438200000000001,233.0,10.3523,1015.84
9358,8.616666666666665,7.161111111111111,0.62,9.0965,302.0,15.826300000000002,1012.46
25438,12.555555555555555,12.555555555555555,0.73,10.5938,170.0,14.9569,1008.89
43583,11.622222222222224,11.622222222222224,0.96,16.599100000000004,251.0,10.0303,1008.02
10032,17.62222222222222,17.62222222222222,0.54,3.1556,159.0,15.826300000000002,1015.28
63321,7.711111111111112,6.061111111111109,0.77,9.2575,29.0,15.826300000000002,1010.03
26260,20.977777777777774,20.977777777777774,0.56,10.8675,141.0,15.826300000000002,1011.12
34097,12.77777777777778,12.77777777777778,0.72,12.88,300.0,11.27,1019.8
52223,16.66111111111111,16.66111111111111,0.88,10.3201,270.0,14.023100000000005,1017.21
31356,30.0,28.68333333333333,0.29,17.71,240.0,9.982,1007.0
73529,-2.7999999999999994,-2.7999999999999994,0.79,4.7656,121.0,5.9731000000000005,1004.9
85848,1.2722222222222217,-1.911111111111112,0.92,10.5616,264.0,14.1197,1016.41
24511,-0.0222222222222217,-6.294444444444443,0.7,28.2394,281.0,10.0464,1002.75
47791,17.133333333333336,17.133333333333336,0.87,12.4775,212.0,10.0464,1002.79
8619,12.616666666666667,12.616666666666667,0.96,0.0,0.0,4.025,1015.73
67552,21.05555555555556,21.05555555555556,0.42,12.9122,225.0,10.3523,1012.46
17373,17.066666666666666,17.066666666666666,0.64,3.22,140.0,9.982,1010.81
19705,-0.2999999999999995,-2.2388888888888894,0.91,5.7316,283.0,6.7781,1023.2
46082,-2.311111111111112,-2.311111111111112,0.92,3.0429,257.0,11.9784,1025.26
14989,27.39444444444445,27.52777777777778,0.46,9.6761,319.0,10.3523,1013.56
14596,4.21111111111111,2.1611111111111114,0.89,8.2432,275.0,9.8049,1022.84
79477,17.800000000000004,17.800000000000004,0.35,7.679699999999999,268.0,16.1,1015.8
71655,3.844444444444445,1.0611111111111091,0.82,11.0768,290.0,9.982,1021.67
82513,-1.6111111111111105,-5.427777777777777,0.78,10.787,182.0,14.844200000000004,1030.47
76298,13.683333333333334,13.683333333333334,0.9,8.05,140.0,16.0517,1019.81
84086,5.994444444444444,1.9166666666666683,0.86,23.9568,320.0,7.212800000000001,1017.23
20647,1.2055555555555566,-2.955555555555556,0.86,15.230600000000004,145.0,9.9015,1017.39
86334,11.116666666666664,11.116666666666664,0.8,23.506,119.0,10.0786,1016.74
51296,4.916666666666668,3.0166666666666666,0.83,8.1305,338.0,9.9015,1032.81
5334,0.9388888888888876,0.9388888888888876,0.92,1.8354,250.0,4.8461,1017.54
62352,20.78888888888889,20.78888888888889,0.54,6.44,70.0,16.1,1016.04
31795,7.899999999999999,6.611111111111111,0.58,7.744099999999999,247.0,10.3684,1005.77
63126,-1.2333333333333327,-5.666666666666667,0.88,13.7816,319.0,14.812,1027.36
32509,30.95555555555556,29.92777777777778,0.32,14.457800000000002,201.0,10.3684,1013.69
2449,3.827777777777778,0.6222222222222208,0.85,13.2342,154.0,14.168000000000005,1011.91
87338,13.55,13.55,0.93,6.2468,8.0,13.8621,1010.99
89243,4.216666666666669,0.994444444444444,0.82,13.846,197.0,8.372000000000002,1019.48
66221,8.58888888888889,8.58888888888889,0.99,3.719100000000001,283.0,14.9569,1022.45
3459,-0.0222222222222217,-0.0222222222222217,0.89,3.703,259.0,5.9248,1024.32
64723,-1.072222222222222,-1.072222222222222,0.86,4.2182,319.0,10.6743,1016.5
27570,23.88888888888889,23.88888888888889,0.62,30.590000000000003,320.0,9.982,1011.7
5889,12.411111111111111,12.411111111111111,0.79,7.695800000000001,334.0,11.2056,1014.15
91537,15.405555555555551,15.405555555555551,0.93,11.0929,309.0,15.697500000000002,1016.56
90928,-4.005555555555556,-7.227777777777779,0.77,7.4704,122.0,11.6886,1037.19
44469,11.038888888888888,11.038888888888888,0.8,2.9785000000000004,60.0,8.1305,1024.3
60497,2.8500000000000014,0.3277777777777796,0.81,9.0965,171.0,9.982,1013.26
21537,15.094444444444449,15.094444444444449,0.77,11.0446,321.0,11.2056,1015.54
6357,11.688888888888888,11.688888888888888,0.9,10.0464,69.0,14.812,1007.95
62134,24.172222222222224,24.172222222222224,0.53,10.835300000000002,61.0,16.1,1017.63
90489,7.266666666666666,4.500000000000001,0.64,15.4721,191.0,16.1,1029.73
30408,15.555555555555555,15.555555555555555,0.67,6.44,310.0,16.1,1021.3
22943,10.0,6.322222222222224,0.61,34.1642,300.0,15.826300000000002,1008.26
43717,22.216666666666665,22.216666666666665,0.46,7.631400000000001,120.0,11.27,1017.75
28117,-7.727777777777778,-13.711111111111112,0.7,14.1358,160.0,8.355900000000002,1018.14
78305,15.56111111111111,15.56111111111111,0.98,11.7047,51.0,9.7566,1015.57
32419,18.93888888888889,18.93888888888889,0.8,17.291400000000003,165.0,10.5133,1019.2
79014,16.116666666666664,16.116666666666664,0.52,10.948,310.0,10.2557,1026.02
45549,-0.1166666666666671,-3.6666666666666674,0.89,10.8997,140.0,15.826300000000002,1017.85
609,8.93888888888889,6.533333333333332,0.88,15.681400000000002,132.0,11.2056,1013.53
15172,11.72222222222222,11.72222222222222,0.87,3.7352,317.0,4.008900000000001,1007.32
33138,12.255555555555556,12.255555555555556,0.8,4.6046000000000005,60.0,9.6117,1025.27
28155,3.333333333333333,-2.572222222222221,0.76,35.42,140.0,16.1,1004.3
31579,7.811111111111113,7.811111111111113,0.76,0.9821,278.0,11.0768,1022.74
39124,17.755555555555556,17.755555555555556,0.87,10.6582,283.0,15.8746,1005.69
41010,18.78333333333333,18.78333333333333,0.78,7.631400000000001,319.0,11.2056,1006.76
10942,4.005555555555556,2.422222222222222,0.83,6.5044,171.0,7.969500000000001,1008.86
31121,22.22222222222222,22.22222222222222,0.61,6.44,250.0,16.1,1006.6
19756,-2.383333333333333,-4.777777777777779,0.92,6.0858,146.0,3.0912,1020.95
13706,14.116666666666664,14.116666666666664,0.76,3.3327,160.0,15.3111,1016.48
64874,3.9611111111111126,0.5500000000000012,0.85,14.6188,251.0,15.8746,1027.33
82178,3.911111111111111,0.2277777777777758,0.92,16.261,11.0,9.8532,1009.19
47796,16.133333333333333,16.133333333333333,0.93,21.8316,260.0,11.0446,1003.59
63486,-4.883333333333333,-4.883333333333333,0.93,4.588500000000001,232.0,3.2361,1024.8
40010,18.944444444444443,18.944444444444443,0.92,7.0679,310.0,8.420300000000001,1014.32
88378,13.722222222222223,13.722222222222223,0.83,15.826300000000002,300.0,8.05,1002.55
49041,10.050000000000002,10.050000000000002,0.65,17.001600000000003,170.0,9.982,1019.33
11467,4.394444444444442,1.5277777777777777,0.8,12.0589,290.0,9.6278,1014.39
30769,14.444444444444445,14.444444444444445,0.9,11.27,290.0,16.1,1015.0
44861,20.30555555555556,20.30555555555556,0.86,10.3684,301.0,14.9569,1018.19
58178,2.7777777777777777,2.7777777777777777,0.44,3.22,40.0,16.1,1030.1
3159,7.016666666666668,4.916666666666668,0.87,10.8836,136.0,6.0697,1009.52
87802,18.911111111111115,18.911111111111115,0.52,27.048,299.0,9.982,1004.33
15521,2.2222222222222223,-1.2666666666666673,0.92,12.8639,271.0,4.8783,1010.5
12466,17.17777777777778,17.17777777777778,0.59,15.7458,319.0,11.2056,1012.69
3374,-0.0277777777777781,-2.783333333333334,0.56,8.0983,61.0,9.8049,1031.33
7303,13.522222222222224,13.522222222222224,0.91,4.2826,149.0,4.717300000000001,1018.26
14183,4.883333333333333,2.505555555555554,0.89,10.143,45.0,8.1949,992.95
45905,2.1722222222222203,0.9222222222222204,0.78,4.9427,262.0,11.2056,1018.08
8760,12.677777777777775,12.677777777777775,0.77,10.6421,329.0,15.826300000000002,1024.95
19120,6.122222222222224,4.872222222222224,0.86,6.5044,110.0,8.420300000000001,1014.56
52709,3.3611111111111094,3.3611111111111094,0.9,4.0572,132.0,15.150100000000002,1006.51
81226,7.044444444444444,6.199999999999998,0.42,5.635000000000001,99.0,14.2485,1026.76
78277,22.661111111111115,22.661111111111115,0.66,4.8139,169.0,9.982,1014.43
20024,5.050000000000002,1.4555555555555542,0.76,17.5651,170.0,9.982,1013.68
10669,-2.722222222222221,-5.911111111111111,0.79,8.0017,12.0,5.7316,1031.58
16616,12.333333333333336,12.333333333333336,0.76,6.923,141.0,9.9015,1020.94
25135,12.855555555555556,12.855555555555556,0.78,12.1555,192.0,9.982,1011.54
25008,8.594444444444443,8.594444444444443,0.93,3.1878,195.0,4.9910000000000005,1020.97
22050,18.96111111111111,18.96111111111111,0.72,17.919300000000003,329.0,10.2557,1006.91
14690,15.205555555555556,15.205555555555556,0.64,10.851400000000002,264.0,15.826300000000002,1009.58
20979,-4.544444444444444,-7.461111111111112,0.92,6.5205,106.0,2.8175000000000003,1025.16
93010,12.683333333333332,12.683333333333332,0.47,13.3147,275.0,10.577700000000002,1016.38
46040,0.0277777777777761,-3.855555555555556,0.81,12.4775,142.0,9.982,1023.71
11153,7.755555555555556,7.755555555555556,0.89,4.524100000000001,327.0,7.905100000000001,1016.55
48554,19.77777777777777,19.77777777777777,0.69,10.3684,165.0,15.3111,1016.04
78804,21.21111111111112,21.21111111111112,0.72,9.66,148.0,10.2557,1015.0
39012,27.75555555555555,30.33888888888889,0.71,8.05,354.0,11.27,1016.5
30492,27.22222222222222,28.366666666666667,0.6,4.83,230.0,11.27,1012.2
45524,2.7833333333333323,-1.3888888888888888,0.82,17.6778,261.0,9.982,1001.48
64058,6.066666666666667,4.9,0.96,6.1985,313.0,6.3434,1021.81
48730,17.800000000000004,17.800000000000004,0.97,9.7244,309.0,8.9677,1010.23
94407,5.95,4.1166666666666645,0.81,8.6135,141.0,9.7083,1018.68
24754,18.96111111111111,18.96111111111111,0.65,17.0982,170.0,9.982,1021.27
69524,16.055555555555557,16.055555555555557,0.81,4.7495,311.0,10.3523,1013.1
61888,26.06111111111111,26.06111111111111,0.34,14.4739,241.0,11.2056,1012.49
15425,3.905555555555556,-0.688888888888888,0.76,23.312800000000003,180.0,11.125100000000002,1002.52
91334,32.111111111111114,31.31666666666667,0.33,6.021400000000001,12.0,15.552600000000002,1014.89
28449,5.0,5.0,0.93,0.0,0.0,3.059,0.0
82062,-3.838888888888889,-8.194444444444445,0.92,11.109000000000002,189.0,0.6440000000000001,0.0
37068,-6.922222222222223,-10.633333333333333,0.99,7.4704,301.0,4.0733,1028.59
88685,20.677777777777777,20.677777777777777,0.83,4.9749,145.0,7.631400000000001,1016.4
22104,11.644444444444446,11.644444444444446,0.9,3.0107000000000004,202.0,15.826300000000002,1012.37
79229,10.56666666666667,10.56666666666667,0.57,2.5599000000000003,342.0,15.1823,1020.74
62387,30.72222222222222,29.79444444444444,0.34,3.7352,11.0,15.552600000000002,1018.98
33169,0.5555555555555556,-2.9444444444444446,0.82,11.27,130.0,12.075,1021.6
20629,7.138888888888889,3.227777777777779,0.71,25.5829,158.0,9.982,1015.09
52313,24.022222222222226,24.022222222222226,0.3,3.5742000000000007,324.0,10.3523,1021.77
20309,2.155555555555557,-2.083333333333333,0.85,17.114300000000004,140.0,9.8049,1024.53
5816,1.0166666666666655,-4.416666666666667,0.65,23.6187,159.0,9.982,1011.46
53161,14.444444444444445,14.444444444444445,0.57,6.44,160.0,16.1,1016.7
81259,-0.1055555555555562,-0.1055555555555562,0.9,1.9964,136.0,13.8299,1019.07
63177,-1.0388888888888894,-1.0388888888888894,0.99,0.2898,340.0,3.864,1037.61
4111,23.62222222222222,23.62222222222222,0.85,1.5295,20.0,7.905100000000001,1012.62
57981,11.11111111111111,11.11111111111111,0.56,11.27,340.0,16.1,1027.4
88778,16.616666666666664,16.616666666666664,0.84,11.382700000000002,351.0,15.1823,1021.78
26304,13.916666666666664,13.916666666666664,0.92,6.7298,283.0,14.9086,1019.39
90557,7.277777777777778,5.522222222222221,0.86,9.3541,182.0,10.2557,1015.16
58701,12.22222222222222,12.22222222222222,0.74,0.0,0.0,16.1,1018.6
24113,20.04444444444444,20.04444444444444,0.35,2.9302,32.0,9.982,1015.67
73268,9.005555555555556,7.03888888888889,0.83,12.5419,141.0,9.982,1011.95
19595,-7.177777777777779,-7.177777777777779,0.96,1.7066,279.0,0.483,1027.45
35843,25.73333333333333,25.73333333333333,0.57,8.3237,355.0,11.4471,1018.06
71513,28.77777777777778,29.87222222222222,0.54,8.645700000000001,349.0,10.3523,1009.43
46894,7.727777777777776,4.13888888888889,0.76,23.8763,301.0,14.9569,1025.09
82743,33.888888888888886,34.97222222222222,0.39,7.824600000000001,203.0,15.826300000000002,1015.08
47691,19.422222222222217,19.422222222222217,0.84,6.279,160.0,15.826300000000002,1006.11
10545,-3.866666666666667,-3.866666666666667,0.92,3.1717,268.0,1.932,1040.57
94298,3.7166666666666655,1.2055555555555566,0.89,9.7244,146.0,5.7155000000000005,1019.39
35371,9.97777777777778,7.366666666666664,0.66,19.9479,300.0,11.2056,1016.3
20437,7.249999999999998,4.800000000000001,0.65,13.1859,41.0,11.2056,0.0
74112,21.622222222222224,21.622222222222224,0.81,10.9158,160.0,15.826300000000002,1008.95
40027,23.166666666666668,23.166666666666668,0.66,12.1233,27.0,11.27,1012.99
8409,17.044444444444444,17.044444444444444,0.64,21.7672,11.0,9.982,1018.18
810,22.03888888888889,22.03888888888889,0.7,25.0033,200.0,11.27,1005.65
62084,6.388888888888889,4.911111111111113,0.69,7.486500000000001,141.0,9.982,1011.38
88940,18.916666666666668,18.916666666666668,0.87,5.0232,297.0,15.552600000000002,1016.76
93311,-0.5111111111111121,-0.5111111111111121,1.0,3.5098000000000003,74.0,14.6832,1004.57
4525,23.98333333333333,23.98333333333333,0.45,16.9533,347.0,11.2056,1017.91
38315,-5.927777777777779,-10.155555555555557,0.74,9.338,30.0,10.0464,1027.18
54992,0.0,-6.51111111111111,0.75,30.590000000000003,320.0,11.27,1005.2
56775,33.861111111111114,35.34444444444445,0.41,12.6224,141.0,9.982,1008.32
23054,7.061111111111112,4.377777777777779,0.72,14.49,299.0,11.27,992.28
67473,22.77777777777778,22.77777777777778,0.53,15.7297,111.0,9.982,1012.9
24790,13.333333333333334,13.333333333333334,0.83,6.423900000000001,69.0,14.731500000000002,1017.54
29758,-8.4,-11.655555555555557,0.92,5.9892,114.0,4.588500000000001,1026.19
40261,2.3888888888888875,-3.099999999999999,0.63,27.5954,281.0,8.2593,1014.29
23979,16.57222222222222,16.57222222222222,0.84,6.295100000000001,100.0,15.826300000000002,1012.94
62334,13.705555555555556,13.705555555555556,0.83,3.22,340.0,16.1,1017.46
46780,2.2388888888888894,2.2388888888888894,0.96,4.250400000000001,70.0,1.9481,1019.91
18524,24.75555555555556,24.75555555555556,0.34,10.0786,105.0,10.3523,1014.46
36511,17.577777777777776,17.577777777777776,0.9,7.905100000000001,329.0,10.0464,1017.87
86209,6.177777777777776,4.005555555555556,0.89,10.4006,12.0,15.1823,1030.04
40182,10.794444444444444,10.794444444444444,0.59,11.27,270.0,11.2056,1007.64
9931,29.81666666666667,28.950000000000003,0.35,14.312900000000004,299.0,9.982,1021.05
1228,13.355555555555554,13.355555555555554,0.96,6.2468,159.0,15.7297,1005.9
78241,17.127777777777776,17.127777777777776,0.93,10.9319,50.0,9.7566,1011.43
39269,17.655555555555555,17.655555555555555,0.88,10.851400000000002,135.0,14.9569,1009.33
79004,13.22777777777778,13.22777777777778,0.55,13.2825,322.0,15.1823,1026.87
58614,10.0,8.438888888888888,0.93,11.27,0.0,11.27,1010.2
95532,17.127777777777776,17.127777777777776,0.54,23.5221,300.0,10.2557,1018.37
66858,2.194444444444446,-1.5277777777777777,0.69,14.0875,31.0,11.27,1018.11
33162,9.061111111111112,7.872222222222224,0.93,8.227100000000002,178.0,2.9624,1028.6
46893,8.305555555555557,4.31111111111111,0.74,30.960300000000004,300.0,15.826300000000002,1024.21
84493,11.05,11.05,0.56,15.1984,339.0,10.577700000000002,1012.78
53781,20.88888888888889,20.88888888888889,0.58,28.33600000000001,318.0,15.8746,1010.64
55061,-2.2222222222222223,-7.644444444444446,0.88,17.71,140.0,4.025,1020.9
6858,1.0555555555555547,-3.494444444444444,0.51,17.3558,311.0,9.982,1020.34
41615,13.761111111111113,13.761111111111113,0.83,3.22,160.0,9.982,0.0
53377,14.416666666666666,14.416666666666666,0.62,10.722600000000002,340.0,15.826300000000002,1018.07
3667,28.911111111111115,28.855555555555554,0.44,9.2414,0.0,9.982,1020.51
52399,12.36111111111111,12.36111111111111,0.57,14.9086,29.0,9.982,1027.35
48673,14.349999999999998,14.349999999999998,0.83,11.0607,301.0,15.826300000000002,1021.14
95547,3.672222222222222,0.6333333333333336,0.86,12.1394,307.0,0.0,1027.25
59698,14.694444444444445,14.694444444444445,0.68,20.0767,140.0,9.982,1006.88
63613,10.872222222222222,10.872222222222222,0.47,20.6885,287.0,11.3988,1012.28
36935,9.883333333333333,7.255555555555556,0.86,19.931800000000003,140.0,14.9086,1004.44
77852,7.105555555555555,4.544444444444444,0.96,13.7494,21.0,1.4168,1022.06
77111,2.7999999999999994,2.7999999999999994,0.89,3.22,20.0,11.8496,1029.7
53443,22.77777777777778,22.77777777777778,0.37,7.969500000000001,310.0,9.982,1013.4
64991,-4.283333333333334,-8.716666666666667,0.77,11.0446,161.0,15.8746,1026.37
5678,12.2,12.2,0.86,10.1108,257.0,8.1949,1013.37
61626,22.194444444444443,22.194444444444443,0.3,4.2343,49.0,9.982,1018.49
21472,28.95555555555556,28.25555555555556,0.36,12.2038,39.0,9.982,1013.77
392,14.83888888888889,14.83888888888889,0.82,2.6565,193.0,8.3398,1019.08
38648,-0.0722222222222216,-2.6888888888888887,0.92,7.647500000000001,120.0,3.2039,1009.2
25379,16.08888888888889,16.08888888888889,0.73,24.955,169.0,9.982,1010.65
70433,18.038888888888888,18.038888888888888,0.4,7.953400000000001,8.0,15.552600000000002,1012.15
91913,27.5,28.16111111111111,0.53,10.2396,132.0,15.552600000000002,1010.83
76870,7.033333333333331,4.944444444444444,0.9,10.835300000000002,149.0,6.7781,1017.59
40558,10.633333333333333,10.633333333333333,0.88,1.449,120.0,6.8425,1020.47
91305,2.1499999999999986,-0.8888888888888897,0.35,10.6743,136.0,5.892600000000001,1009.52
52371,9.566666666666666,9.566666666666666,0.83,3.3327,347.0,14.9086,1027.22
26298,21.22777777777777,21.22777777777777,0.67,15.617,310.0,11.2056,1016.96
90914,-9.066666666666666,-9.066666666666666,0.92,1.8837,294.0,14.812,1033.84
87482,16.91111111111111,16.91111111111111,0.82,6.327300000000001,346.0,15.1823,1013.27
29537,8.88888888888889,5.599999999999999,0.83,24.15,150.0,11.27,1005.7
81166,1.5333333333333323,-0.1388888888888889,0.87,5.7316,25.0,6.7620000000000005,1025.88
29905,-11.044444444444444,-11.044444444444444,0.87,4.2826,281.0,2.8175000000000003,1035.07
95001,24.95,24.95,0.4,23.1518,201.0,16.1,1016.25
19894,0.7166666666666662,-1.3444444444444454,0.79,6.423900000000001,261.0,5.6028,1031.54
14107,12.52222222222222,12.52222222222222,0.51,17.8227,158.0,9.6117,1003.92
15325,22.261111111111106,22.261111111111106,0.54,16.6313,229.0,11.4471,1012.15
91132,-1.1666666666666674,-5.655555555555555,1.0,14.0875,150.0,0.0161,1031.06
43855,4.966666666666665,4.966666666666665,0.99,0.1288,140.0,4.1699,1023.58
